day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;874.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;874.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;151.353515625
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;874.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;151.296875
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;151.388671875
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;874.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;151.853515625
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;874.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;876.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;160.802734375
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;876.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;162.623046875
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;164.0234375
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;886.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;160.267578125
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;886.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;886.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;163.33203125
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;886.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;161.365234375
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;166.94921875
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;886.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;170.8125
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;886.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;886.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;170.14453125
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;886.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;172.0
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;168.88671875
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;886.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;163.328125
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;930.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;930.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;158.3125
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;946.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;160.703125
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;162.0078125
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;946.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;157.203125
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;978.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;978.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;159.984375
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;980.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;172.73046875
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;171.25
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;980.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;982.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;162.94140625
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;158.94140625
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;982.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;982.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;165.32421875
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;166.171875
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;982.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;1006.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;170.34375
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;161.23046875
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1008.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1008.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;162.3828125
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;167.15625
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1008.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;1008.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;172.7265625
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;169.796875
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;1008.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;1008.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;166.82421875
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;163.9140625
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;1026.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;1026.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;163.39453125
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;161.88671875
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1032.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;1032.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;172.03125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;170.46875
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;1032.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1032.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;168.7734375
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;159.78125
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1032.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1036.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;155.5234375
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;152.92578125
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1036.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;1036.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;156.4375
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;155.40625
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1042.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;1042.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;154.49609375
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;153.0859375
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;1042.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;1042.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;147.0625
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;142.9296875
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1042.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1050.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;141.01171875
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;1050.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;142.4765625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;1052.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;143.5703125
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;146.2578125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;1052.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;145.34375
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1052.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1052.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;148.5
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;1052.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;144.59375
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;138.0546875
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1052.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;134.90625
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;1052.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1052.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;156.5546875
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1052.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;147.875
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;146.7265625
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;1052.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;145.234375
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1054.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1054.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;144.1953125
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;1054.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;149.5859375
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;142.3671875
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;1054.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;139.49609375
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;1054.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1056.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;132.33984375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1056.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;122.3671875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;106.46875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1056.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;101.78125
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;1056.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1060.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;105.14453125
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1060.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;102.421875
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;102.89453125
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;1060.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;106.6328125
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1060.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1060.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;106.25390625
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;1060.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;111.19921875
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;109.48046875
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;1060.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;112.921875
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;1062.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1070.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;118.765625
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1082.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;120.265625
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;119.10546875
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1082.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;92.80859375
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1082.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;1082.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;91.4375
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;1082.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;81.171875
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;70.4296875
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1084.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;79.96875
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;1084.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1132.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;85.78125
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1132.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;97.078125
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;106.328125
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1132.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;124.8125
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;1136.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1136.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;108.03125
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1136.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;86.2734375
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;89.890625
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;1136.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;94.4375
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1146.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1146.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;61.796875
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1146.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;66.3125
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;61.4921875
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;1146.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;65.4453125
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;1146.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1150.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;62.890625
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1150.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;54.1953125
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;52.4609375
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1182.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;49.1953125
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1182.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1184.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;67.546875
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1184.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;66.546875
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;66.2734375
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1184.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;66.75
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;1184.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1204.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;58.484375
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1204.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;63.0546875
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;52.9140625
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1204.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;61.5234375
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;1204.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1204.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;70.8125
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1204.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;74.28125
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;60.7109375
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1204.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1204.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;53.2734375
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;28.4375
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1204.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1204.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;54.7578125
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;31.25
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1204.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1214.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;33.8828125
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;36.21484375
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1214.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;1214.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;31.87890625
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;35.19140625
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1214.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1222.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;48.29296875
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;49.1484375
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1222.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1222.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;63.69921875
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;62.42578125
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1222.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1222.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;74.08984375
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;91.078125
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;1222.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1230.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;92.8359375
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;107.453125
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1230.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1230.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;108.5859375
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;104.671875
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1230.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1230.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;106.6171875
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;102.4140625
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;1230.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1230.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;99.78515625
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;105.18359375
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;1230.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1230.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;108.13671875
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;103.890625
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1230.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1278.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;101.16796875
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;101.90234375
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;1278.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;72.58984375
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1278.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;1286.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;65.23046875
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1286.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;67.109375
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;69.84375
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;1286.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;66.859375
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1286.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1286.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;58.2421875
-1;64800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1286.0
-1;64800;KELP;2015;2;2014;30;;;2018;32;;;;;2016.5;57.609375
-1;64900;KELP;2015;31;;;;;2017;3;2018;31;;;2016.0;58.234375
-1;64900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1286.0
-1;65000;KELP;2015;25;;;;;2018;25;;;;;2016.5;67.65234375
-1;65000;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1286.0
-1;65100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1288.0
-1;65100;KELP;2015;25;;;;;2018;25;;;;;2016.5;64.4765625
-1;65200;RAINFOREST_RESIN;9998;8;9995;29;;;10005;29;;;;;10001.5;1292.0
-1;65200;KELP;2017;1;2015;29;;;2019;29;;;;;2018.0;79.82421875
-1;65300;KELP;2015;21;;;;;2017;2;2018;21;;;2016.0;70.2265625
