day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;248.697265625
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;1169.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1172.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;248.119140625
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1172.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;245.146484375
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;244.1328125
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1204.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;243.19921875
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1204.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1206.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;248.443359375
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1206.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;248.15625
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;248.078125
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1206.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;248.21484375
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;1206.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1226.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;245.8515625
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1226.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;247.158203125
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;244.26171875
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1226.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;246.720703125
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;1226.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1226.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;250.849609375
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1226.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;252.0390625
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;247.38671875
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1226.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1226.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;244.837890625
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;236.3203125
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1226.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1226.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;245.34375
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;237.28515625
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1226.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1234.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;238.6328125
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;239.529296875
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1234.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;1234.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;238.310546875
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;239.2421875
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1234.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1242.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;242.92578125
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;243.166015625
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1242.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1242.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;247.259765625
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;246.900390625
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1242.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1242.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;250.181640625
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;254.958984375
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;1242.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1250.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;255.453125
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;259.564453125
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1250.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1250.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;259.8828125
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;258.783203125
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1250.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1250.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;259.330078125
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;258.6376953125
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;1250.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1250.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;258.09375
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;259.318359375
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;1250.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1250.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;259.845703125
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;259.087890625
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1250.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1298.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;258.6015625
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;259.3251953125
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;1298.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;253.259765625
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1298.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;1307.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;251.7373046875
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1307.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;252.1259765625
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;252.69140625
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;1307.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;252.07421875
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1307.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1307.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;250.291015625
-1;64800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1307.0
-1;64800;KELP;2015;2;2014;30;;;2018;32;;;;;2016.5;250.1611328125
-1;64900;KELP;2015;31;;;;;2017;3;2018;31;;;2016.0;250.2900390625
-1;64900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1307.0
-1;65000;KELP;2015;25;;;;;2018;25;;;;;2016.5;252.23828125
-1;65000;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1307.0
-1;65100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1309.0
-1;65100;KELP;2015;25;;;;;2018;25;;;;;2016.5;251.5810546875
-1;65200;RAINFOREST_RESIN;9998;8;9995;29;;;10005;29;;;;;10001.5;1318.0
-1;65200;KELP;2017;1;2015;29;;;2019;29;;;;;2018.0;254.7568359375
-1;65300;KELP;2015;21;;;;;2017;2;2018;21;;;2016.0;253.076171875
-1;65300;RAINFOREST_RESIN;9995;21;;;;;10002;3;10005;21;;;9998.5;1318.0
-1;65400;KELP;2015;28;;;;;2016;3;2018;28;;;2015.5;253.580078125
-1;65400;RAINFOREST_RESIN;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;1320.0
-1;65500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1320.0
-1;65500;KELP;2015;36;;;;;2018;29;;;;;2016.5;254.0771484375
-1;65600;RAINFOREST_RESIN;9998;5;9995;20;;;10005;20;;;;;10001.5;1320.0
-1;65600;KELP;2015;20;;;;;2019;20;;;;;2017.0;256.6484375
-1;65700;KELP;2014;29;;;;;2018;29;;;;;2016.0;251.248046875
-1;65700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1320.0
-1;65800;KELP;2015;20;;;;;2017;7;2018;20;;;2016.0;251.9921875
-1;65800;RAINFOREST_RESIN;9998;9;9995;20;;;10005;20;;;;;10001.5;1320.0
-1;65900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1320.0
-1;65900;KELP;2015;29;;;;;2018;24;;;;;2016.5;253.564453125
-1;66000;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;1320.0
-1;66000;KELP;2015;24;;;;;2018;24;;;;;2016.5;253.7353515625
-1;66100;KELP;2015;27;;;;;2018;27;;;;;2016.5;254.623046875
-1;66100;RAINFOREST_RESIN;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;1320.0
-1;66200;KELP;2016;5;2015;20;;;2019;20;;;;;2017.5;257.8935546875
-1;66200;RAINFOREST_RESIN;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;1322.0
-1;66300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1324.0
-1;66300;KELP;2018;1;2016;2;2015;25;2019;25;;;;;2018.5;258.623046875
-1;66400;RAINFOREST_RESIN;9995;21;;;;;9998;3;10005;21;;;9996.5;1324.0
-1;66400;KELP;2015;21;;;;;2019;21;;;;;2017.0;260.171875
-1;66500;KELP;2015;22;;;;;2019;22;;;;;2017.0;259.74609375
-1;66500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1330.0
-1;66600;KELP;2015;22;;;;;2017;3;2019;22;;;2016.0;258.12109375
-1;66600;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1330.0
-1;66700;RAINFOREST_RESIN;9998;9;9995;27;;;10005;27;;;;;10001.5;1330.0
-1;66700;KELP;2014;27;;;;;2018;27;;;;;2016.0;251.9072265625
-1;66800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1330.0
-1;66800;KELP;2014;30;;;;;2018;30;;;;;2016.0;252.59765625
-1;66900;KELP;2017;1;2015;4;2014;23;2018;23;;;;;2017.5;252.9501953125
-1;66900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;1330.0
-1;67000;KELP;2015;25;;;;;2018;25;;;;;2016.5;254.8544921875
-1;67000;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1330.0
-1;67100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1330.0
-1;67100;KELP;2015;23;;;;;2018;23;;;;;2016.5;254.42578125
-1;67200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;1330.0
-1;67200;KELP;2015;21;;;;;2018;22;;;;;2016.5;260.69775390625
-1;67300;KELP;2015;31;;;;;2018;30;;;;;2016.5;260.541015625
-1;67300;RAINFOREST_RESIN;9995;30;;;;;9998;3;10005;30;;;9996.5;1330.0
-1;67400;KELP;2015;26;;;;;2018;26;;;;;2016.5;259.66015625
-1;67400;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1336.0
-1;67500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1336.0
-1;67500;KELP;2015;20;;;;;2018;21;;;;;2016.5;259.9013671875
-1;67600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1336.0
-1;67600;KELP;2015;27;;;;;2018;27;;;;;2016.5;260.05712890625
-1;67700;KELP;2015;33;;;;;2018;30;;;;;2016.5;263.072265625
-1;67700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1336.0
-1;67800;KELP;2015;38;;;;;2018;30;;;;;2016.5;268.3203125
-1;67800;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;1336.0
-1;67900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1336.0
-1;67900;KELP;2015;25;;;;;2018;25;;;;;2016.5;263.625
-1;68000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1336.0
-1;68000;KELP;2015;23;;;;;2018;23;;;;;2016.5;263.01171875
-1;68100;KELP;2015;31;;;;;2017;4;2018;31;;;2016.0;271.806640625
-1;68100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1336.0
-1;68200;KELP;2017;1;2015;31;;;2018;31;;;;;2017.5;269.71875
-1;68200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1336.0
-1;68300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1336.0
-1;68300;KELP;2017;1;2015;29;;;2018;29;;;;;2017.5;271.39453125
-1;68400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1336.0
-1;68400;KELP;2015;28;;;;;2018;28;;;;;2016.5;270.361328125
-1;68500;KELP;2015;23;;;;;2018;23;;;;;2016.5;269.421875
-1;68500;RAINFOREST_RESIN;9995;23;;;;;10002;5;10005;23;;;9998.5;1336.0
-1;68600;KELP;2015;24;;;;;2018;25;;;;;2016.5;269.81640625
-1;68600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1336.0
-1;68700;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1336.0
-1;68700;KELP;2015;28;;;;;2018;28;;;;;2016.5;267.953125
-1;68800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1336.0
-1;68800;KELP;2015;22;;;;;2018;22;;;;;2016.5;269.310546875
-1;68900;KELP;2017;1;2015;28;;;2018;28;;;;;2017.5;273.677734375
-1;68900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1338.0
-1;69000;KELP;2015;30;;;;;2018;30;;;;;2016.5;269.19140625
-1;69000;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1338.0
-1;69100;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;1338.0
-1;69100;KELP;2015;30;;;;;2018;31;;;;;2016.5;271.513671875
-1;69200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1338.0
-1;69200;KELP;2017;3;2015;30;;;2018;30;;;;;2017.5;271.986328125
-1;69300;KELP;2017;1;2015;21;;;2018;21;;;;;2017.5;274.509765625
-1;69300;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;1338.0
-1;69400;KELP;2015;26;;;;;2018;26;;;;;2016.5;274.5
-1;69400;RAINFOREST_RESIN;10002;1;9998;2;9996;1;10004;1;10005;25;;;10003.0;1340.0
-1;69500;RAINFOREST_RESIN;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;1342.0
-1;69500;KELP;2015;32;;;;;2018;26;;;;;2016.5;273.869140625
-1;69600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1342.0
-1;69600;KELP;2015;22;;;;;2018;23;;;;;2016.5;274.03515625
-1;69700;KELP;2015;21;;;;;2018;21;;;;;2016.5;274.01953125
-1;69700;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;1342.0
-1;69800;KELP;2015;24;;;;;2018;24;;;;;2016.5;271.255859375
-1;69800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1350.0
-1;69900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1350.0
-1;69900;KELP;2015;29;;;;;2018;29;;;;;2016.5;271.705078125
-1;70000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1350.0
-1;70000;KELP;2015;29;;;;;2018;29;;;;;2016.5;273.58203125
-1;70100;KELP;2015;23;;;;;2018;2;2019;22;;;2016.5;269.0
-1;70100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1350.0
-1;70200;KELP;2015;22;;;;;2018;22;;;;;2016.5;271.8046875
-1;70200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1350.0
-1;70300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;1350.0
-1;70300;KELP;2015;26;;;;;2018;26;;;;;2016.5;275.56640625
-1;70400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1354.0
-1;70400;KELP;2015;26;;;;;2017;6;2018;26;;;2016.0;277.796875
-1;70500;KELP;2015;23;;;;;2016;3;2017;3;2018;23;2015.5;274.93359375
-1;70500;RAINFOREST_RESIN;9995;23;;;;;10000;3;10005;23;;;9997.5;1354.0
-1;70600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1354.0
-1;70600;KELP;2015;34;;;;;2018;28;;;;;2016.5;272.607421875
-1;70700;KELP;2015;26;;;;;2018;26;;;;;2016.5;277.720703125
-1;70700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1360.0
-1;70800;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1360.0
-1;70800;KELP;2015;26;;;;;2018;27;;;;;2016.5;276.466796875
-1;70900;KELP;2015;32;;;;;2018;32;;;;;2016.5;276.27734375
-1;70900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1362.0
-1;71000;RAINFOREST_RESIN;9996;1;9995;29;;;10002;5;10004;1;10005;29;9999.0;1362.0
-1;71000;KELP;2015;30;;;;;2018;30;;;;;2016.5;276.646484375
-1;71100;KELP;2015;22;;;;;2018;22;;;;;2016.5;276.380859375
-1;71100;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;1362.0
-1;71200;RAINFOREST_RESIN;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;1362.0
-1;71200;KELP;2015;28;;;;;2018;29;;;;;2016.5;276.671875
-1;71300;KELP;2015;28;;;;;2017;4;2018;28;;;2016.0;278.17578125
-1;71300;RAINFOREST_RESIN;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;1364.0
-1;71400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;3;10004;2;10005;24;9999.0;1364.0
-1;71400;KELP;2015;26;;;;;2018;26;;;;;2016.5;278.650390625
-1;71500;KELP;2015;25;;;;;2018;28;;;;;2016.5;275.712890625
-1;71500;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1364.0
-1;71600;RAINFOREST_RESIN;9996;1;9995;27;;;9998;3;10004;1;10005;27;9997.0;1366.0
-1;71600;KELP;2014;28;;;;;2018;28;;;;;2016.0;280.96484375
-1;71700;KELP;2014;31;;;;;2016;4;2018;31;;;2015.0;280.78125
-1;71700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1372.0
-1;71800;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;1372.0
-1;71800;KELP;2014;27;;;;;2018;27;;;;;2016.0;289.1015625
-1;71900;KELP;2014;26;;;;;2018;26;;;;;2016.0;288.697265625
-1;71900;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1374.0
-1;72000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1376.0
-1;72000;KELP;2015;21;;;;;2017;6;2018;21;;;2016.0;290.4375
-1;72100;KELP;2014;21;;;;;2016;5;2018;21;;;2015.0;289.18896484375
-1;72100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1376.0
-1;72200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1376.0
-1;72200;KELP;2016;3;2014;31;;;2018;31;;;;;2017.0;288.71533203125
-1;72300;KELP;2014;23;;;;;2018;23;;;;;2016.0;289.0
-1;72300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;1376.0
-1;72400;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;1376.0
-1;72400;KELP;2014;22;;;;;2016;6;2018;22;;;2015.0;289.0
-1;72500;KELP;2014;34;;;;;2017;27;;;;;2015.5;289.0
-1;72500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1378.0
-1;72600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1380.0
-1;72600;KELP;2014;35;;;;;2015;4;2017;29;;;2014.5;289.26220703125
-1;72700;KELP;2014;23;;;;;2017;23;;;;;2015.5;291.935546875
-1;72700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1380.0
-1;72800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1380.0
-1;72800;KELP;2014;20;;;;;2017;20;;;;;2015.5;292.025390625
-1;72900;KELP;2014;24;;;;;2017;24;;;;;2015.5;291.9150390625
-1;72900;RAINFOREST_RESIN;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;1380.0
-1;73000;RAINFOREST_RESIN;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;1382.0
-1;73000;KELP;2014;21;;;;;2016;2;2017;22;;;2015.0;292.2890625
-1;73100;KELP;2014;31;;;;;2017;31;;;;;2015.5;291.955322265625
-1;73100;RAINFOREST_RESIN;9996;2;9995;29;;;10002;3;10004;2;10005;29;9999.0;1382.0
-1;73200;KELP;2014;21;;;;;2017;21;;;;;2015.5;291.726318359375
-1;73200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1382.0
-1;73300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1382.0
-1;73300;KELP;2014;30;;;;;2017;30;;;;;2015.5;291.5029296875
-1;73400;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;1382.0
-1;73400;KELP;2014;30;;;;;2016;4;2017;30;;;2015.0;291.68408203125
-1;73500;KELP;2014;25;;;;;2017;25;;;;;2015.5;291.8251953125
-1;73500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1384.0
-1;73600;KELP;2014;25;;;;;2017;25;;;;;2015.5;291.86669921875
-1;73600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1384.0
-1;73700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1384.0
-1;73700;KELP;2014;24;;;;;2017;24;;;;;2015.5;292.4775390625
-1;73800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1384.0
-1;73800;KELP;2014;24;;;;;2016;5;2018;24;;;2015.0;293.124267578125
-1;73900;KELP;2015;27;;;;;2018;30;;;;;2016.5;294.344482421875
-1;73900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1384.0
-1;74000;KELP;2015;26;;;;;2017;3;2018;26;;;2016.0;293.6201171875
-1;74000;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;24;;;10003.0;1384.0
-1;74100;RAINFOREST_RESIN;10000;6;9996;2;9995;30;10004;2;10005;30;;;10002.0;1386.0
-1;74100;KELP;2016;6;2015;32;;;2018;32;;;;;2017.0;293.6357421875
-1;74200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;6;10004;2;10005;20;9999.0;1386.0
-1;74200;KELP;2015;22;;;;;2018;22;;;;;2016.5;293.0
-1;74300;KELP;2015;5;2014;32;;;2018;32;;;;;2016.5;293.0
-1;74300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;1386.0
-1;74400;KELP;2015;30;;;;;2018;30;;;;;2016.5;293.0
-1;74400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1386.0
-1;74500;RAINFOREST_RESIN;10000;3;9995;29;;;10005;29;;;;;10002.5;1386.0
-1;74500;KELP;2016;3;2014;29;;;2018;29;;;;;2017.0;293.0
-1;74600;RAINFOREST_RESIN;10002;1;9998;7;9995;29;10005;29;;;;;10003.5;1386.0
-1;74600;KELP;2014;29;;;;;2018;29;;;;;2016.0;293.0
-1;74700;KELP;2014;32;;;;;2018;32;;;;;2016.0;293.0
-1;74700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1388.0
-1;74800;KELP;2014;26;;;;;2018;26;;;;;2016.0;293.0
-1;74800;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;1388.0
-1;74900;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1388.0
-1;74900;KELP;2015;31;;;;;2018;31;;;;;2016.5;293.0
-1;75000;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;1390.0
